0|300001|9|  |0.000
0|300002|9|  |0.000
0|300003|9|  |0.000
0|300004|9|  |0.000
0|300005|9|  |0.000
0|300006|9|  |0.000
0|300007|9|  |0.000
0|300008|9|  |0.000
0|300009|9|  |0.000
0|300010|9|  |0.000
0|300011|9|  |0.000
0|300012|9|  |0.000
0|300013|9|  |0.000
0|300014|9|  |0.000
0|300015|9|  |0.000
0|300016|9|  |0.000
0|300017|9|  |0.000
0|300018|9|  |0.000
0|300019|9|  |0.000
0|300020|9|  |0.000
0|300021|9|  |0.000
0|300022|9|  |0.000
0|300023|9|  |0.000
0|300024|9|  |0.000
0|300025|9|  |0.000
0|300026|9|  |0.000
0|300027|9|  |0.000
0|300028|9|  |0.000
0|300029|9|  |0.000
0|300030|9|  |0.000
0|300031|9|  |0.000
0|300032|9|  |0.000
0|300033|9|  |0.000
0|300034|9|  |0.000
0|300035|9|  |0.000
0|300036|9|  |0.000
0|300037|9|  |0.000
0|300038|9|  |0.000
0|300039|9|  |0.000
0|300040|9|  |0.000
0|300041|9|  |0.000
0|300042|9|  |0.000
0|300043|9|  |0.000
0|300044|9|  |0.000
0|300045|9|  |0.000
0|300046|9|  |0.000
0|300047|9|  |0.000
0|300048|9|  |0.000
0|300049|9|  |0.000
0|300050|9|  |0.000
0|300051|9|  |0.000
0|300052|9|  |0.000
0|300053|9|  |0.000
0|300054|9|  |0.000
0|300055|9|  |0.000
0|300056|9|  |0.000
0|300057|9|  |0.000
0|300058|9|  |0.000
0|300059|9|  |0.000
0|300061|9|  |0.000
0|300062|9|  |0.000
0|300063|9|  |0.000
0|300064|9|  |0.000
0|300065|9|  |0.000
0|300066|9|  |0.000
0|300067|9|  |0.000
0|300068|9|  |0.000
0|300069|9|  |0.000
0|300070|9|  |0.000
0|300071|9|  |0.000
0|300072|9|  |0.000
0|300073|9|  |0.000
0|300074|9|  |0.000
0|300075|9|  |0.000
0|300076|9|  |0.000
0|300077|9|  |0.000
0|300078|9|  |0.000
0|300079|9|广电设备及系统: 路通视信  佳创视讯  万隆光电  亿通科技  |0.000
0|300080|9|  |0.000
0|300081|9|  |0.000
0|300082|9|  |0.000
0|300083|9|  |0.000
0|300084|9|  |0.000
0|300085|9|  |0.000
0|300086|9|  |0.000
0|300087|9|  |0.000
0|300088|9|  |0.000
0|300089|9|  |0.000
0|300090|9|  |0.000
0|300091|9|  |0.000
0|300092|9|  |0.000
0|300093|9|  |0.000
0|300094|9|  |0.000
0|300095|9|  |0.000
0|300096|9|  |0.000
0|300097|9|  |0.000
0|300098|9|  |0.000
0|300099|9|  |0.000
0|300100|9|  |0.000
0|300101|9|  |0.000
0|300102|9|  |0.000
0|300103|9|  |0.000
0|300104|9|  |0.000
0|300105|9|  |0.000
0|300106|9|  |0.000
0|300107|9|  |0.000
0|300108|9|  |0.000
0|300109|9|  |0.000
0|300110|9|  |0.000
0|300111|9|  |0.000
0|300112|9|  |0.000
0|300113|9|  |0.000
0|300114|9|  |0.000
0|300115|9|  |0.000
0|300116|9|  |0.000
0|300117|9|  |0.000
0|300118|9|  |0.000
0|300119|9|  |0.000
0|300120|9|  |0.000
0|300121|9|  |0.000
0|300122|9|  |0.000
0|300123|9|  |0.000
0|300124|9|  |0.000
0|300125|9|  |0.000
0|300126|9|  |0.000
0|300127|9|  |0.000
0|300128|9|  |0.000
0|300129|9|  |0.000
0|300130|9|  |0.000
0|300131|9|  |0.000
0|300132|9|  |0.000
0|300133|9|  |0.000
0|300134|9|  |0.000
0|300135|9|  |0.000
0|300136|9|  |0.000
0|300137|9|  |0.000
0|300138|9|  |0.000
0|300139|9|  |0.000
0|300140|9|  |0.000
0|300141|9|  |0.000
0|300142|9|  |0.000
0|300143|9|  |0.000
0|300144|9|  |0.000
0|300145|9|  |0.000
0|300146|9|  |0.000
0|300147|9|  |0.000
0|300148|9|  |0.000
0|300149|9|  |0.000
0|300150|9|  |0.000
0|300151|9|  |0.000
0|300152|9|  |0.000
0|300153|9|  |0.000
0|300154|9|  |0.000
0|300155|9|  |0.000
0|300156|9|  |0.000
0|300157|9|  |0.000
0|300158|9|  |0.000
0|300159|9|  |0.000
0|300160|9|  |0.000
0|300161|9|  |0.000
0|300162|9|  |0.000
0|300163|9|  |0.000
0|300164|9|  |0.000
0|300165|9|  |0.000
0|300166|9|  |0.000
0|300167|9|  |0.000
0|300168|9|  |0.000
0|300169|9|  |0.000
0|300170|9|  |0.000
0|300171|9|  |0.000
0|300172|9|  |0.000
0|300173|9|  |0.000
0|300174|9|  |0.000
0|300175|9|  |0.000
0|300176|9|  |0.000
0|300177|9|  |0.000
0|300178|9|  |0.000
0|300179|9|  |0.000
0|300180|9|  |0.000
0|300181|9|  |0.000
0|300182|9|  |0.000
0|300183|9|  |0.000
0|300184|9|  |0.000
0|300185|9|  |0.000
0|300187|9|  |0.000
0|300188|9|  |0.000
0|300189|9|  |0.000
0|300190|9|  |0.000
0|300191|9|  |0.000
0|300192|9|  |0.000
0|300193|9|焊接设备: 奥特维  联赢激光  快克股份  上海沪工  劲拓股份  瑞凌股份  |0.000
0|300194|9|  |0.000
0|300195|9|  |0.000
0|300196|9|  |0.000
0|300197|9|  |0.000
0|300198|9|  |0.000
0|300199|9|  |0.000
0|300200|9|  |0.000
0|300201|9|  |0.000
0|300202|9|  |0.000
0|300203|9|  |0.000
0|300204|9|  |0.000
0|300205|9|  |0.000
0|300206|9|  |0.000
0|300207|9|  |0.000
0|300208|9|  |0.000
0|300209|9|  |0.000
0|300210|9|  |0.000
0|300211|9|  |0.000
0|300212|9|  |0.000
0|300213|9|  |0.000
0|300214|9|  |0.000
0|300215|9|  |0.000
0|300216|9|  |0.000
0|300217|9|  |0.000
0|300218|9|  |0.000
0|300219|9|  |0.000
0|300220|9|  |0.000
0|300221|9|  |0.000
0|300222|9|  |0.000
0|300223|9|  |0.000
0|300224|9|  |0.000
0|300225|9|  |0.000
0|300226|9|  |0.000
0|300227|9|  |0.000
0|300228|9|  |0.000
0|300229|9|  |0.000
0|300230|9|  |0.000
0|300231|9|  |0.000
0|300232|9|  |0.000
0|300233|9|  |0.000
0|300234|9|  |0.000
0|300235|9|  |0.000
0|300236|9|  |0.000
0|300237|9|  |0.000
0|300238|9|  |0.000
0|300239|9|  |0.000
0|300240|9|  |0.000
0|300241|9|  |0.000
0|300242|9|  |0.000
0|300243|9|  |0.000
0|300244|9|  |0.000
0|300245|9|  |0.000
0|300246|9|  |0.000
0|300247|9|  |0.000
0|300248|9|  |0.000
0|300249|9|  |0.000
0|300250|9|  |0.000
0|300251|9|  |0.000
0|300252|9|  |0.000
0|300253|9|  |0.000
0|300254|9|  |0.000
0|300255|9|  |0.000
0|300256|9|  |0.000
0|300257|9|  |0.000
0|300258|9|  |0.000
0|300259|9|  |0.000
0|300260|9|  |0.000
0|300261|9|  |0.000
0|300262|9|  |0.000
0|300263|9|  |0.000
0|300264|9|  |0.000
0|300265|9|  |0.000
0|300266|9|  |0.000
0|300267|9|  |0.000
0|300268|9|  |0.000
0|300269|9|  |0.000
0|300270|9|  |0.000
0|300271|9|  |0.000
0|300272|9|  |0.000
0|300273|9|  |0.000
0|300274|9|  |0.000
0|300275|9|  |0.000
0|300276|9|  |0.000
0|300277|9|  |0.000
0|300278|9|  |0.000
0|300279|9|  |0.000
0|300280|9|  |0.000
0|300281|9|  |0.000
0|300282|9|  |0.000
0|300283|9|  |0.000
0|300284|9|  |0.000
0|300285|9|  |0.000
0|300286|9|  |0.000
0|300287|9|  |0.000
0|300288|9|  |0.000
0|300289|9|  |0.000
0|300290|9|  |0.000
0|300291|9|  |0.000
0|300292|9|  |0.000
0|300293|9|  |0.000
0|300294|9|  |0.000
0|300295|9|  |0.000
0|300296|9|  |0.000
0|300297|9|  |0.000
0|300298|9|  |0.000
0|300299|9|  |0.000
0|300300|9|  |0.000
0|300301|9|  |0.000
0|300302|9|  |0.000
0|300303|9|  |0.000
0|300304|9|  |0.000
0|300305|9|  |0.000
0|300306|9|  |0.000
0|300307|9|  |0.000
0|300308|9|  |0.000
0|300309|9|  |0.000
0|300310|9|  |0.000
0|300311|9|  |0.000
0|300312|9|  |0.000
0|300313|9|  |0.000
0|300314|9|  |0.000
0|300315|9|  |0.000
0|300316|9|  |0.000
0|300317|9|光伏工程: 东旭蓝天  阳光电源  芯能科技  *ST科林  |0.000
0|300318|9|  |0.000
0|300319|9|  |0.000
0|300320|9|  |0.000
0|300321|9|  |0.000
0|300322|9|  |0.000
0|300323|9|  |0.000
0|300324|9|  |0.000
0|300325|9|  |0.000
0|300326|9|  |0.000
0|300327|9|  |0.000
0|300328|9|  |0.000
0|300329|9|  |0.000
0|300330|9|  |0.000
0|300331|9|  |0.000
0|300332|9|  |0.000
0|300333|9|  |0.000
0|300334|9|  |0.000
0|300335|9|  |0.000
0|300336|9|  |0.000
0|300337|9|  |0.000
0|300338|9|  |0.000
0|300339|9|  |0.000
0|300340|9|  |0.000
0|300341|9|  |0.000
0|300342|9|  |0.000
0|300343|9|  |0.000
0|300344|9|  |0.000
0|300345|9|  |0.000
0|300346|9|  |0.000
0|300347|9|  |0.000
0|300348|9|  |0.000
0|300349|9|  |0.000
0|300350|9|  |0.000
0|300351|9|  |0.000
0|300352|9|  |0.000
0|300353|9|  |0.000
0|300354|9|科学仪器及耗材: 泰林生物  洁特生物  华盛昌  莱伯泰科  奕瑞科技  中航电测  安车检测  远方信息  天瑞仪器  南华仪器  苏试试验  康斯特  三德科技  阿拉丁  泰坦科技  优利德  易瑞生物  |0.000
0|300355|9|  |0.000
0|300356|9|  |0.000
0|300357|9|  |0.000
0|300358|9|  |0.000
0|300359|9|  |0.000
0|300360|9|  |0.000
0|300362|9|  |0.000
0|300363|9|  |0.000
0|300364|9|  |0.000
0|300365|9|  |0.000
0|300366|9|  |0.000
0|300367|9|  |0.000
0|300368|9|  |0.000
0|300369|9|  |0.000
0|300370|9|  |0.000
0|300371|9|  |0.000
0|300373|9|  |0.000
0|300374|9|  |0.000
0|300375|9|  |0.000
0|300376|9|  |0.000
0|300377|9|  |0.000
0|300378|9|  |0.000
0|300379|9|  |0.000
0|300380|9|  |0.000
0|300381|9|  |0.000
0|300382|9|  |0.000
0|300383|9|  |0.000
0|300384|9|  |0.000
0|300385|9|  |0.000
0|300386|9|  |0.000
0|300387|9|  |0.000
0|300388|9|  |0.000
0|300389|9|  |0.000
0|300390|9|  |0.000
0|300391|9|  |0.000
0|300392|9|  |0.000
0|300393|9|  |0.000
0|300394|9|  |0.000
0|300395|9|  |0.000
0|300396|9|  |0.000
0|300397|9|  |0.000
0|300398|9|  |0.000
0|300399|9|  |0.000
0|300400|9|  |0.000
0|300401|9|  |0.000
0|300402|9|  |0.000
0|300403|9|  |0.000
0|300404|9|  |0.000
0|300405|9|  |0.000
0|300406|9|  |0.000
0|300407|9|  |0.000
0|300408|9|  |0.000
0|300409|9|  |0.000
0|300410|9|  |0.000
0|300411|9|  |0.000
0|300412|9|  |0.000
0|300413|9|  |0.000
0|300414|9|  |0.000
0|300415|9|  |0.000
0|300416|9|  |0.000
0|300417|9|  |0.000
0|300418|9|  |0.000
0|300419|9|  |0.000
0|300420|9|  |0.000
0|300421|9|  |0.000
0|300422|9|  |0.000
0|300423|9|  |0.000
0|300424|9|  |0.000
0|300425|9|  |0.000
0|300426|9|  |0.000
0|300427|9|  |0.000
0|300428|9|  |0.000
0|300429|9|  |0.000
0|300430|9|  |0.000
0|300431|9|  |0.000
0|300432|9|  |0.000
